shooterID,gameID,distance_ten_seconds,distance_game,velocity,distance_closest_def,angle_closest_def,distance_second_def,angle_second_def,shot_dist,shot_angle,angle_closest_teammate,distance_closest_teammate,offense_hull,defense_hull,shot_clock,catch_shoot,result,value,cluster
842298,20141118,1.2025936485992503,-0.7450528514221844,1.0185748209837138,-0.24687832418620018,0.8739149487374465,0.7307762521845484,1.2329491873746121,-0.8938863308253727,1.6160749277519244,-0.9406690063419204,-0.7655032285498682,-0.29673859145581694,1.184329327733192,1.25204758601944,1,1,2,3
842298,20141118,1.0647553422129759,-0.6094565294727096,3.2377408862225063e-4,-0.25774791829155297,0.24852966300322807,-0.8124484014138832,0.10712855962128849,-0.4714171396731204,-1.4649628780830444,-0.9108227719212153,-0.6548177402789256,-0.9913544313328195,-0.2178613981100536,0.7171437891672904,0,0,2,6
842298,20141118,-1.303830895244378,-0.31060746609434475,-0.49831763561656667,0.7013805710498874,-0.897835988431004,0.06583730865853067,-0.3273556929343688,0.8841465020615681,-1.4523609754670799,0.32255102335175473,1.8477541223811549,0.8311068163962302,-0.02407933018860583,-1.1093057175695191,0,0,2,2
842298,20141118,1.8589794294152193,-0.25722517200185396,-0.6554996657793609,-0.7699480778767894,0.11904467078749802,-1.0059491726524608,-0.815893213799143,-0.9559182366744582,-0.44972006649898433,-1.2422670965445488,-0.03382426209023451,0.5659623052633808,-0.4780463222264552,0.7591794510024301,0,0,2,6
842298,20141118,0.3991033140014446,0.22533847585044073,-0.8563666752878641,0.15877117046577865,-0.6738653265776978,1.0253394473283686,-1.131429291093768,1.278064515788469,0.6172142514236137,-1.1692040634072236,0.1932278873659491,1.0315542839943137,1.0796984503493128,0.46913338433996765,1,1,3,2
842298,20141118,1.4712021241501159,0.37167471096594223,1.8678240610485246,-0.4455288323043495,0.6839491881815665,-1.0507584385856286,-0.39958645121767233,-0.28089419358093654,-0.8110053912562154,-0.4673628761222569,-0.9639483161103766,-0.7139335380536859,-1.038353181359935,1.1059736611423303,0,0,2,6
842298,20141118,-0.5123088771108752,0.738207416364582,-0.5104794500143085,0.13795789196050168,-0.726928461048207,0.7437154568710255,-0.27686217746832614,1.4056127518973458,-1.4182719607148344,-1.1985358849134113,0.6563255437172084,-0.14748105242234388,0.17089109055052026,-0.5050430786893894,1,0,3,5
842298,20141118,-0.3912753710931826,0.8029844485181188,1.483856075323694,-0.6599019276250279,-0.21310241375232528,-0.6751517889737848,1.092458088241154,-0.6629345806121841,0.945147567695637,1.6255788023905013,-0.38016070264009927,-0.41539609715182535,-0.4042380442865623,-0.05210882241576176,0,0,2,3
842298,20141118,1.3871653658811123,1.0447689176183712,2.53327470209892,-0.3849826893481661,2.2560863703851126,-0.9190385982346165,-0.9224723661250408,-0.724283391029847,-0.9422080654548727,1.435386853078676,-1.6630669957803408,-0.5559296895985759,-0.22340804482633012,1.2089610326384224,0,1,2,4
842298,20141118,-0.5994264757742496,1.1218995690004947,-0.7034585183132246,-0.19613893879194044,0.12217476252565006,-0.6399386119104774,-0.8451289888145495,-0.8658528631032986,-0.21438646605704856,-0.1971231437845194,-1.3360851572506292,-0.291823565464888,-0.6295759201982556,1.4075795348094564,1,0,2,6
842298,20141118,-0.2830070480947575,1.3039805044204016,0.9448343069970109,-0.45649606034742385,-0.5106289581226908,-0.9038319270065951,0.04900328292413196,-0.6012593419937056,1.8104062324770662,-0.09347756850481855,-0.5576872427731489,-0.02895720693099317,-0.9567439243886645,-1.4130133743284017,0,1,2,6
842298,20141121,1.7339046226843893,-1.2601124512129243,-0.9991628732719641,-0.23988931453806075,1.125801008541989,-0.8996665774122137,0.26362249153396905,-1.0517114049622587,-0.1174955065630399,1.2193391685316026,-1.217739380655433,-1.405054530487699,-0.7482470596049732,0.9641033024487349,0,0,2,4
842298,20141121,1.4933026794580642,-0.6867416339120396,-0.4173419808087939,0.40557904756837976,-0.7432541536216433,0.5544177425441639,-0.9414923178174333,1.4405362179069807,-0.9115330340926937,-1.2787267234470183,-2.1898516251580893,-1.5090044983711153,0.10874682539337144,0.016199128066340086,1,1,3,5
842298,20141121,0.765402402622194,-0.4294427046982146,1.6494055078128353,-0.2873638777861047,1.2690541913777669,-0.6074104813163591,0.961470562959701,-0.8149116561290731,-0.4547760860265243,1.1095991123925426,0.28766463753110194,3.7588770302189474,-0.4500265192299703,1.2026556833631512,0,1,2,1
842298,20141121,-0.9895716223250747,0.17718817997723188,-1.0697013833208482,0.7354742656278546,-0.5889543981007435,0.46471230291014515,-1.1535751996491812,1.170076769586961,1.4618371265729249,-1.0346395913267536,-0.45990795218169245,-0.23754439982833475,0.6087427122320193,-0.26018534849970215,1,0,3,5
842298,20141121,1.2176332361199294,0.49472569276943773,-0.8246619831058533,-1.2609349061829784,0.46714231742073103,-0.9990523463826948,0.22319359804181865,-0.7814618557999827,-0.022193048159325005,0.19536343482223967,-0.31410161700336564,-0.6886206013492816,-0.8855822721415414,0.6425304894099181,0,1,2,6
842298,20141121,0.40431326010907925,0.5375070078948724,-0.4625664458636197,1.2852019327903887,-0.8760689810224132,0.5084214721251822,-0.4304214581472786,1.1210118371014879,1.0306013056039507,-0.9362410827491568,0.8127919107249003,-0.39211287919614524,0.1607315379409565,1.1259406005140218,1,0,3,5
842298,20141121,0.7483623709978909,0.8000127422186567,-1.1057906579118015,0.6692459313917484,-0.9563826452978801,1.0909022744712211,-0.537980870359242,1.160174279572285,1.557553693981643,-0.5263415216191,1.4232413746140478,-0.26149284738077455,-0.8526297381277647,0.7959606551081769,1,0,3,5
842298,20141121,-0.07887822453772934,0.8662930805656596,-1.0762686699989883,0.9113055079807849,-0.8787822990079349,0.4226743530052163,-1.069321433810708,1.1440260961416129,-0.7787901393672491,-0.7998288158147306,-0.9268459040646336,-0.274445215901857,-0.34662372348129195,0.3850620606696886,1,1,3,5
842298,20141122,-1.0832162294040835,-1.4076811069020876,-1.2456212917106344,1.9591504122394507,-0.9596281144290701,1.1491472858115297,-0.12455148866505322,1.8089648845321675,1.3349422324277533,0.2037733104481439,0.8865006556136596,0.38834255266264156,0.0880649941881219,-0.3968012494639051,1,0,3,2
842298,20141122,-0.9914269139761348,-1.3194905644617438,-0.954897112558939,-0.702323269348887,-0.40315608556657473,0.9920936654349894,0.09853898047525395,1.05325205214416,-0.01775656072699889,0.5114104022454947,0.7942868170930877,-0.036412461548552766,1.453701353906358,-1.9910037245615693,0,0,2,5
842298,20141122,1.0808747050232794,-1.2680486245111788,1.2022457731006782,-0.8156594474423939,-1.0529456968330364,-1.0865088498042446,0.42805738324119236,-0.49759567016388995,1.6401762728820457,2.502444792070428,-0.4237972535117896,-1.1532199517951158,-0.8995904766880822,0.791757088924663,0,1,2,6
842298,20141122,0.23890544336929287,-0.976948749544249,-0.7203833183373565,1.6849085065253653,0.023343636344622408,0.7672421721037171,-1.0943700362607005,1.3034828323402528,-1.16402527708796,0.4187877555371461,0.7420066160559099,1.5013064811229921,-0.19061518800917845,0.992477374187454,1,0,3,2
842298,20141122,-0.19929563857105181,-0.8581877900217189,-0.9205936765015689,0.7121923485461665,-0.953446933811405,0.6664729220001725,-1.0280440126400052,1.1080370062973313,1.9929477782216463,-0.9561558468602372,-1.2569076980864746,-0.5467817119976739,-0.17833682917012203,0.15176413748466475,1,1,3,5
842298,20141122,0.40691066290354366,-0.7561891499316641,-0.19088324193416112,0.8242728703148868,-1.066813275851068,-0.5067767815024435,-0.2958499578241127,0.6379588766930283,1.931955447438752,-0.45974211731562675,-1.4929049081898695,-0.46946017020043906,0.07617211575967633,0.6183599838547129,0,0,2,5
842298,20141122,-0.7570731059288723,-0.4734412477712144,-0.8853598548163321,-0.9171448396627383,2.602311192194828,-1.1476596824750092,0.392774720257884,-1.2322744483709427,-1.1070587823524674,0.5447393800300462,-1.725537323194173,-1.033967460682988,-1.1547593575625859,1.5179231471266972,1,1,2,4
842298,20141122,-0.8836190104948309,0.07413634936644213,-0.9276935211841567,2.807628950326617,0.022965446438965562,0.5887908835923934,-1.1200754697808153,1.150210034090098,0.024012194086301744,0.4060516268549738,1.7430147939919312,0.6714032822283421,-0.4112059975195106,-0.10675518280144301,1,0,3,2
842298,20141122,0.7701903693840454,0.41815034958445196,-0.41088665242373656,1.1106963718504732,-1.0706115405040022,0.45873152170954234,-0.20246233633462585,1.165077121028347,0.6686791032114132,0.8672877617684802,0.8382931796856186,1.5499365735761088,0.16120208828305616,1.1017700949588165,1,1,3,2
842298,20141122,-0.9124678309304526,0.5607906624150693,-0.5817933519808841,0.2700608630135975,-0.595229981749206,0.9079881618097055,-0.23260395101777934,1.2532337463593695,-1.3794633582380855,-1.102242920842774,0.6053217270397983,0.015863186891922024,0.2507663974751148,-0.5145011026022956,1,0,3,5
842298,20141126,0.450616621671921,-1.2302293338052066,-0.775230167525386,0.3365484560499195,-0.8688660381142174,1.0064561118636168,-1.1450045425053115,1.6718136389663114,1.0618293089383086,-1.1204773881071879,0.3146456055402893,-0.29529020124453426,-0.46840961037347234,0.11183025874128237,0,1,3,5
842298,20141126,0.891458527706792,-0.9877942904806084,-0.5534851913760638,2.4406901604858033,-0.7389284116047778,1.179844777265282,0.3878918893864595,1.258770755873822,1.0508003724717199,0.8610123836371668,0.6180734459277557,0.04878359193819111,0.42818766068615505,0.9840702418204262,1,0,3,5
842298,20141126,2.7318040495604223,-0.9243846527663862,3.041174639595653,-0.711748303232257,2.731783792142026,1.4942477796091425,2.2315201232760122,-0.7462080336686386,-1.2134605970437704,1.6882846345718132,2.359084508682606,0.7998936828982175,5.36857806808331,1.344526042056747,0,1,2,4
842298,20141126,-0.80952178863495206,-0.8073666615663635,-0.8530348553485333,-0.7018595109058614,1.5429558620710104,-1.1506672895358165,-0.8601880268743665,-1.124442818068223,0.12298792991483777,-0.364044960442322,-1.4722464142855318,-0.8290667672683021,-0.5778250139701295,-0.10885696589319994,0,0,2,4
842298,20141126,0.004411162580527269,-0.3473920324983793,1.1340625353601999,1.0752632255206847,0.2946412942092673,-0.26285960211488774,-0.6293160908225365,-1.044097697071116,-0.4273289621528978,1.3676133894198736,-0.6834943133588799,-0.44100996184629987,-0.44935009659152814,-0.1571979770036104,0,0,2,6
842298,20141126,1.1316693340824224,0.10341159728477685,1.2469463836034962,-0.4005149509460902,1.1924618178821573,-1.0671111706132845,1.7976078211451159,-0.9835688629792612,1.3079062781450217,0.22185367766102762,-0.7588753231113625,-0.9774374431999002,-0.7852283501461239,0.9168131828842031,0,0,2,3
842298,20141126,-0.36930405499992697,0.18145763154153385,-1.0964617551000935,0.21492120140580215,-0.8522494118280218,1.0801931854685454,-0.5733916507281559,1.1513704448819133,0.998424223642962,0.44247364628725183,0.9285061538047746,0.579322543056282,-0.18942319963265633,0.3882147353073242,1,0,3,2
842298,20141130,0.5685026803833833,-1.0342548605152202,-1.1292881041896319,-1.4677440519323293,-1.0778032945504599,-0.9192266637030904,2.385830088525981,-0.8823442723178743,-1.8235668353264205,-0.210546322151132,-1.3121399964816425,0.5805715568615836,-1.2251674287736378,0.6120546345794418,1,1,2,3
842298,20141130,-0.41696538521720544,-0.8097349479423662,-1.0363118896766814,-0.13454098676031911,-0.7140935424511392,0.7156718704549326,0.1942933236124126,1.1714665154134913,0.08179149176503489,0.6269255008790169,0.7656538540984511,0.4950489042073239,0.4576814409431785,-0.1635033262788812,1,0,3,2
842298,20141130,-0.6612838650808991,-0.5844621194526766,-0.9085906625105203,1.268278457941692,-0.8683124783494229,1.7134342215976854,-1.1482406374973266,1.3420901276684718,1.1075706606911446,-1.1763937446888721,1.375983779653886,-0.14169948043154224,-0.017458250032831444,0.1475605713011509,1,1,3,5
842298,20141130,0.5274666042561087,-0.012881547603551828,1.631879153009327,-0.7415097845535027,0.7310926162016557,-0.23468615781532493,1.188446771317822,-0.8330743524029258,1.3075564566489173,0.41810710116453087,0.24811057087360563,-0.4800310064968778,-0.10649233422700997,0.10132134328249735,0,1,2,3
842298,20141215,0.849297187453049,-1.0480783647724914,-0.1798391597895031,-0.30917601028870445,0.132873240288671,-0.6611562998331892,1.389266128352754,-0.9116666294515958,-0.4805173207975805,-0.3136045928830325,-0.23634044749126493,-0.2901992099934354,-0.6864939157283433,0.5290342024550414,1,1,2,3
842298,20141215,0.2051108112098521,-0.754410771780883,2.1965473154889774,1.4377791121775512,1.4364221215524042,2.4259196896374284,1.6515289973980278,-0.7956533545050757,0.7856829700262641,1.5760908048775368,3.6764416256665293,1.6882502365205934,3.344753174343728,1.4643276782868946,0,1,2,1
842298,20141215,0.974234046151708,-0.5560548972823307,-0.014797459467241935,-0.537625249757085,1.0958103705364568,-0.4242993905442352,-0.37897399407168536,-0.8214257428174683,-0.8977629903290023,-0.6626622607250398,-0.62864481403817,1.049364187644054,1.9559887048130484,1.307744837951,1,1,2,4
842298,20141215,-0.9413680390407773,-0.4971759555058325,0.1802236862254413,-0.24061170680893212,0.6286161537142088,-0.8930965554469612,-1.095242508519569,-0.5588498673180601,-1.031128428987736,-0.9399281711164423,-0.2438448954587091,0.5079441980240743,-0.5822418649412366,-0.2685924808667298,0,0,2,6
842298,20141215,-1.2097134566994814,-0.24158626623431523,-0.7726519785695626,0.06555885094543751,-0.8838157816114777,0.7457756223781564,0.2765942527658295,0.7694259767287519,0.23579545843105212,0.9197044874887401,0.8897345430930017,0.8411271328476677,0.26919804692910304,-0.1519435192742179,1,0,2,2
842298,20141215,-0.6701603309960394,0.08754722950329757,-0.8852198856214236,-0.07948572117762566,-0.8957263181845799,0.933340576259729,-0.9090471118931449,1.2207567837538424,1.5981707890944616,0.22733790886077856,1.6280997433511566,0.4923926692933981,0.2969009399775624,0.6477849471393102,1,0,3,2
842298,20141215,-1.1787433822115947,0.5033195920820059,-0.9583806137736592,-0.5373617151708864,-0.22181337871226475,-0.3240157592087419,2.17291512096083,-1.002599502554969,-1.8753543658556642,0.8984690548364521,-1.3065683658224256,-0.33006013826417474,-0.7677635787367959,1.5179231471266972,1,1,2,3
842298,20141215,1.0839963316679855,0.5852906937545094,-0.9983487519021337,0.3778890666832583,-0.6050209374505165,0.8482062968353624,-0.8650551630566254,1.19356215645004,-0.12168346116315354,-0.9528469955066002,0.658904524117553,0.7825503397946663,-0.1278774266476681,0.4113343493166508,1,1,3,2
842298,20141215,-1.7473927022976714,1.2338836717076893,-0.9102251454046854,0.05971680270170491,-0.3669598553274818,1.427984914611358,-0.2783506003425857,1.1952327858486467,-0.15035760811835244,-0.6077612220685763,0.8023240406163904,0.2780611669383457,-0.2428185353419967,-1.9069324008912902,1,0,3,2
842298,20141215,-1.1480032675343628,1.4056602615536653,-0.6463364265629867,0.16139036797099576,-0.4015428972921807,0.478783906352593,-0.9002055536334351,1.6534135838321333,-1.2109610748728061,0.15668819624812133,0.9409051294536042,1.52266811750034,1.0566047671726768,-1.6610237791557245,1,0,3,2
842298,20141229,-0.7850543877960616,-1.210670153673757,1.3655580964818106,-0.23342760714159383,2.2591597437578095,-0.823654310773626,-0.6424160700766444,-0.935220244697991,1.1559361924950795,-0.6865085120212439,-1.0399849772867429,-0.016286343811376083,0.22823686760315143,1.5179231471266972,0,1,2,4
842298,20141229,-0.017930242933171144,-0.7551521822924564,-0.199714771047213,-0.7755150106934781,0.6340609303373058,-0.9459490266895849,-0.3446408250805944,-0.33216257206441735,1.2785153774110698,-1.0182827541061725,-1.5441666244095238,-1.1467832471264694,-0.4485855106759288,-0.9201452393113914,0,0,2,6
842298,20141229,0.8654949077544196,-0.6350468749781187,-0.8322172807623878,-0.9494203902149183,-1.0398660941082598,-0.7988432140154599,0.24096139161983046,-0.5389944762679182,0.8069142844572303,-1.2186129925622835,0.23163134028971788,0.5864989441483747,-0.5926287279418765,-1.5296623359209136,0,0,2,6
842298,20141229,0.8512387488088312,-0.4280483695186903,1.7799050444621154,0.13628107319191135,-1.0589337582613934,0.48500162562906357,-0.9762625251392361,1.1506091995153922,1.6705119055559203,-0.9082088210666573,-0.063419360328054,0.8376718011842192,0.042583385571352675,-1.623191683504099,0,1,3,2
842298,20141229,0.4191293975659757,-0.2557983162062243,0.7252265416088288,-0.6738863531737355,-0.5768046215582913,-1.0800153133888994,-0.4204941924654159,-0.36624137600561196,0.6284066962338669,-0.5090123483090958,-0.6114615338395648,-0.3697788151567115,0.36699008607996825,-0.6721348344840686,0,0,2,6
842298,20141229,0.5805397627981188,-0.2293098170332836,0.6278265578224,-0.575036060025558,1.1971747698354174,-0.6826219597541769,-0.03887063393696199,-0.9468962316499747,-1.0758376405646366,-0.3811863594913563,-0.7256990381628818,-1.7271383888862657,-0.4066801665762161,-0.8991274083938218,0,1,2,4
842298,20141229,-0.586572166310534,-0.15370214779277153,-0.929839577588106,0.2735424919215362,-0.7309945567022337,-0.004767696831064695,-0.32801475189152934,0.9588775917615405,-0.7304333633711844,0.6339943950606818,0.3350760737825676,-0.08385191878685168,-0.14965265607589956,-0.46195652530837134,0,0,2,5
842298,20141229,-0.6743900671999058,0.1962230657848627,-0.9820846326169658,1.8277632337337657,-0.9412708933143635,1.8874508743070075,-1.1122720270655804,1.1956374213114678,-0.06678490418986505,-1.25833577300387,2.1133621577308546,-0.7738978271205953,-0.2204558540210215,0.5384922263679478,1,1,3,5
842298,20141229,-0.8835591952360944,0.5179955624789135,-1.1368369113565069,1.1326547273218348,-0.9693239703258227,1.5070430330062863,-0.7528117444320983,1.3828845621162293,-0.7431525703372569,0.3299049866601049,0.970496074081713,-0.5199964265980166,-0.3432376616898976,-0.5544349813456783,1,0,3,5
842298,20141231,-0.5947757929837806,-1.0401414845030652,-1.2175122328691586,-0.6247079735694323,2.1454088378046405,-1.1308111165000179,-1.0375486171500325,-1.018204827014004,0.5861899192686791,0.6998624262158734,-1.1133323855460129,-0.7271885037200517,-0.34979404781720763,0.7003295244332346,0,0,2,4
842298,20141231,-1.2449623507009906,-0.9062308084673923,-0.6786030210364472,0.5505086167775441,-0.6917658811885717,0.927150127294354,-0.017765827636476716,1.2211892478898347,-0.06758071871809201,0.3771811251332262,1.1458478866961386,-0.9010190755209446,-0.3105907655388448,-0.5554858728915567,1,0,3,5
842298,20141231,-1.0743769613216323,-0.8385656250939072,-0.9892289107884261,1.0911145048551907,-0.9396553522018144,1.3320417624662386,0.05957658957731603,1.2245841872828769,0.2095626135181873,0.5058950897779184,1.6290886855257265,0.6083312206636666,0.376552731223144,-0.8917711675726723,1,1,3,2
842298,20141231,-1.2377204710904404,-0.6449077445472533,-0.1114293891600759,-0.9559313417018258,-0.8656290112312984,0.47437109601825056,0.24552541255015214,0.5468083490835075,-1.7885575279770418,0.006460161785632116,0.0010389201829409532,-0.8008399305571928,0.0631851223336377,1.1343477328810498,0,0,2,5
842298,20141231,-0.8375165239565833,-0.030684847839200797,-0.46324620053933585,-0.9285454614796802,2.123438108714471,-1.279403078735986,0.5147926693739207,-1.094879248152956,0.8281949271018463,1.5838081294895703,-1.7635680923600072,-1.0782167410626609,-0.15803256459865542,-1.2616849917218995,0,1,2,4
842298,20141231,0.880874419717388,0.0874567766717772,-1.068236602829292,0.6210205699074529,-0.5035251668566059,1.243095721964379,-0.9960515235411922,1.176378507477216,0.21526986186469765,-1.2119507307881945,0.5132674757624803,-0.08884135958472526,-1.1080158364266584,0.36194244666036207,1,1,3,5
842298,20141231,0.8204699547119273,0.24235531848816963,1.4067567023970442,-0.20788438121142427,1.0040322373795922,-0.24589427392113772,-0.412793285764111,-0.7183252908321678,-0.32689949749579844,-0.3411978058066138,-0.6179744167743728,0.9755042967781061,-0.21730422531240956,0.5416449010055834,0,1,2,4
842298,20141231,-0.7513627378742661,0.35685438660455565,-0.21526134446069095,-0.0914053640767015,-0.6808609167297895,-0.8822700391287784,-0.9676247491389294,-0.9751438462023576,-1.509404069785858,-1.0603554791814622,-1.4209727438569537,-0.4740107509649551,-0.32988597236656103,-0.5155519941481741,0,0,2,6
842298,20141231,-0.8574068235735701,0.35738582332558516,-0.9894251531234833,-0.8539161103980256,-0.29945758617438833,-1.1304986009243225,0.21179934162019354,-1.1795940654618815,-1.1858741232142245,0.27421456547656947,-1.6636672701228623,-0.7617641820585868,-0.7562630626329104,-0.6080304501854811,0,1,2,6
842298,20141231,-1.6203177691628168,0.47996111456756563,0.12445643417476726,1.4926320398134567,-0.4046612579608448,1.812771191711032,-1.1413366365042483,1.4418327492693852,0.1574980775481944,-1.1494910971696577,1.1542960471830448,0.8628409954662826,-0.053832105980286475,-1.9090341839830471,1,0,3,2
842298,20141231,-0.72789312066539,1.477403692609228,-0.1345478484388742,0.648311676744876,-1.036101032933087,-0.3332837955893453,0.10703539438248603,0.6272550695755433,1.8708598088617134,-0.35801561464279663,0.7060011573126211,-0.2906024461155877,0.0459001328198512,-0.05000703932400483,0,0,2,5
842298,20150103,-0.9715339170747482,-1.3771232202206498,-0.7928448233489179,1.0668759451184275,-1.0416508666012558,1.1046747476261032,-0.23376415731677544,1.2155900501011447,0.4372452112296906,-0.374565998397198,0.3519792598545272,1.4720554701110382,0.4136803746572626,0.07294727154377827,1,1,3,2
