shooterID,distance_ten_seconds,distance_total_game,velocity,distance_closest_def,angle_closest_def,distance_second_def,angle_second_def,distance_closest_team,angle_closest_team,shot_distance,shot_angle,offense_hull,defense_hull,catch_and_shoot,result
player_842313,20.47740386,5564.898422,3.566882422,0.824212871,0.845245993,6.122328044,2.281147702,10.70878377,0.081123414,5.322445047,-0.337693789,496.4952441,126.7618443,0,0
player_756883,29.80237411,5489.773541,4.049041,5.657051699,1.104768608,6.597918622,0.62410462,9.37733323,0.236941483,2.443607793,0.193953339,487.00414,23.47895421,1,1
player_842313,68.82290048,954.1100972,2.775885246,2.902162129,2.122783025,3.237777494,0.09805666,4.57534104,0.230800538,2.186502487,0.512438042,380.066785,116.300064,0,1
player_842298,49.88874739,838.1276227,6.434245956,3.73781676,1.408900766,8.146627072,0.108165145,3.259696108,1.096228419,20.45032473,1.324210075,301.5429474,138.7801465,1,0
player_842313,51.02261705,6501.201207,6.674563224,0.988853678,0.288003039,5.844320826,1.431459621,18.1999161,1.23584964,6.72572627,0.113698732,501.8229321,94.70397935,1,1
player_842313,91.54399706,2208.278675,5.994153608,6.09751798,0.282480307,7.899203822,0.566012779,9.209865512,0.093536573,2.962905694,0.176105109,500.5331047,69.57012967,1,1
player_601143,59.39893671,8732.975954,6.114935218,4.408723829,0.152130355,8.430936913,0.866306709,11.11650373,0.965034422,20.91375357,-1.427797993,528.2484828,143.5870148,0,0
player_756883,95.69029729,4789.690261,11.73167987,4.206358183,1.331656493,7.248120723,0.889853271,9.55351815,0.04190897,0.284560845,-1.383986904,390.1574181,74.54292077,1,0
player_601143,48.09028782,6192.833105,1.41627795,15.70007352,0.342725292,18.09839679,0.173710542,15.10961519,0.394567521,21.74208292,0.076526408,304.3733361,44.15353673,1,1
player_842298,60.93792852,6942.897136,11.17873869,2.69809322,2.368240298,3.395989696,2.439487667,9.199280296,1.706646182,5.426663904,0.375277681,201.9451819,8.027893388,0,1
player_842313,88.91004505,6035.5375,5.895204576,3.333870734,0.865866576,4.46436121,0.075628225,4.252001208,1.16485803,3.814147229,0.399388393,327.3216219,105.5888488,1,1
player_601143,102.5330634,4844.810818,17.88281334,7.777294212,1.142018205,19.20664638,1.447309507,11.71659207,2.112673422,2.367965343,-0.416791332,423.7287938,223.7214142,1,1
player_842298,113.672876,7254.534231,14.27047779,12.90725131,1.101600978,17.75041795,1.470882252,7.006044432,2.247331481,1.704496339,-0.017343236,696.792645,505.2887537,1,1
player_842301,96.34513801,2427.308294,16.28953489,0.480920661,0.940779906,5.864434824,2.0377599,6.357566319,0.03232564,2.355832178,0.039333826,414.2442611,109.3509488,0,0
player_842313,31.88475271,378.0555984,4.206656748,2.027180869,2.922191975,7.506402862,0.050638799,13.55669611,0.037930601,4.485659637,0.217724458,366.6058664,148.2955424,0,0
player_601143,57.22501981,9187.822682,10.39249279,3.138625725,0.049112481,7.607872723,2.738842401,10.35300564,1.508670819,9.426419039,-0.490171118,406.5369165,127.6575544,0,0
player_842298,79.49935277,4760.625243,3.736783313,3.41788581,0.515884286,9.423477436,0.041077745,3.52049107,0.055693429,19.73238024,-0.994836135,147.8739094,117.7498826,1,1
player_601143,37.22817645,9221.377562,5.205293855,2.044074416,1.450662456,5.337790625,0.740053461,4.618660477,0.129545962,10.59262933,-0.377577357,108.7403205,93.88120597,0,0
player_756883,40.52737903,4546.698826,3.366564868,0.76879819,0.017709374,5.346446233,0.890350492,10.14381509,0.251571732,1.28751439,-0.644279353,360.7876128,154.6472203,1,1
player_842313,38.75199892,4687.088608,2.935343962,1.738106206,0.780557038,6.19851126,0.383025281,9.026851564,0.15046401,5.051165198,0.094600431,348.4698373,111.7842067,0,0
player_842298,43.08558843,8060.687707,4.57939888,5.014603182,0.330167069,15.30271393,0.108087569,13.04183885,0.079419159,21.7719339,-0.037077779,231.2722514,133.2548988,1,1
player_842313,47.1777332,240.0067606,7.566212621,2.453498442,0.559447819,6.370793489,0.190146289,6.10480026,0.427711331,6.404497336,-1.308111952,485.7247449,195.6274871,0,1
player_842301,42.18432013,1490.239372,0.668854019,2.213573385,2.627516413,2.800561443,0.106386086,5.732990637,1.511636469,2.351452362,0.427329292,299.2193512,119.3056608,0,0
player_842301,101.1503814,4291.565861,1.195921284,5.319944471,0.214858963,12.18679201,0.881754365,18.91890068,1.476545774,21.44182517,0.068771761,566.8301693,228.0676506,1,1
player_842301,48.88673681,5717.110108,1.273296078,4.418201209,0.183868298,14.31273304,0.507648045,16.60677793,1.314992175,21.34997934,0.757462957,530.2835794,135.7505197,1,0
player_601143,8.293694177,10951.0927,2.128252745,4.591696656,0.52178877,15.90866063,0.546939524,14.9418719,0.4320292,21.4037305,-0.018214655,780.0907278,311.4161368,1,1
player_842301,65.9619047,2478.899868,17.71629754,7.629078886,2.049560586,21.3196097,2.431083612,31.24087619,2.181072452,4.300290095,0.58709128,726.4040196,498.1544881,0,1
player_842313,22.95121254,10543.1781,4.214190518,2.834072667,1.787726517,6.686403278,1.263513021,14.47303672,1.99234752,2.338799143,-0.233315156,399.1155777,68.58939097,1,1
player_601143,63.23968013,6477.451827,13.76728064,1.860350792,0.827837961,1.880049698,2.489169719,8.666163509,0.69783026,3.047147807,0.334038212,479.9620371,138.1497057,0,1
player_696290,60.9506132,747.2831487,5.855600562,3.519648005,0.398381341,13.49618512,0.040158238,11.23336274,0.19057668,19.70983896,-0.42533048,337.6970309,142.7131787,0,0
player_756883,21.11643735,6191.91931,0.561484687,7.02904574,0.055540005,11.93413084,0.304260236,10.69826283,0.24908454,16.49987587,0.043663292,475.6760553,107.7062959,1,1
player_842298,52.36709233,12231.234,15.85201514,2.298869863,2.086055574,5.252824977,0.319393061,13.69548048,2.105761096,5.275472794,-0.857016185,334.5211779,156.9655088,0,1
player_842313,98.00664006,9404.963108,3.997063658,1.729167999,1.03147511,2.294110947,1.528622136,3.06683098,0.038201028,1.920440597,0.012523495,149.5399741,223.076571,0,1
player_842298,99.39862332,7904.654532,14.61720696,3.120057505,0.262031732,5.643194291,0.147581641,14.5518225,2.980481458,7.91172349,0.492866937,260.1916565,92.80764581,0,0
player_842301,163.0494834,7373.181916,13.30608376,2.369437506,1.00359728,3.201496094,0.498466139,4.141393904,0.924292637,5.121060052,-1.032760233,451.2696058,102.605827,0,0
player_842301,111.4071265,729.1150148,1.759139154,3.223997925,1.796346699,4.00407588,1.231243636,5.176972404,1.908515219,2.058042111,-0.13621005,179.3347236,78.44721532,0,0
player_601143,131.9187942,4425.872531,15.34163857,2.304354096,0.622056462,2.449151631,2.775712907,14.20192456,1.716979332,2.52757434,-0.263231445,216.6366091,74.90724856,0,0
player_842298,25.60070804,8603.505021,2.975662563,6.108744039,0.500765909,14.92532776,0.782814161,15.01751056,1.171359563,23.14177923,1.151772068,479.6502866,161.4644347,1,0
player_786843,38.9875989,2063.268611,2.768136789,6.039068612,0.154088739,15.27756803,0.645682981,16.64990274,0.59640206,21.97927212,1.177321658,529.6678757,147.1147819,1,0
player_601143,80.97644821,7191.337842,5.604222047,4.5552585,0.236717372,6.69789903,0.024144553,7.455786396,0.85395304,22.11118277,-0.408715572,438.9774544,116.897038,1,0
player_842313,24.95703385,6565.287464,5.696619879,2.389972778,0.206534832,3.06370753,0.884396709,11.49620206,0.144509052,4.693982452,-0.478918689,408.5298789,86.53544419,0,1
player_842298,82.0341088,730.2231339,1.704189642,9.209502978,0.100396617,16.30765306,0.112958349,14.63437244,0.235723222,20.9899917,-0.026032012,324.2516522,100.5552371,1,0
player_756883,62.44425059,6855.970168,4.589209882,2.425417482,0.51817265,4.651749946,3.076489224,4.627323473,0.574898908,2.200762658,0.054207762,451.0245965,77.81436572,1,1
player_601143,44.29411582,7052.79232,11.09339804,3.665817946,0.407121398,5.495067307,1.424559485,7.873430652,0.954390639,8.036234396,1.32875813,213.57551,92.58600867,0,1
player_842298,114.2251886,11222.81975,16.68341451,5.207134664,2.292212265,5.420879403,0.084113802,16.41168758,0.159263027,1.07685661,-1.440082079,1361.41823,151.6041045,0,1
player_842301,31.8814517,3368.961348,7.648176963,3.222101128,1.391048719,4.038284416,0.056509933,10.36343611,0.258841128,6.373929806,-0.867883717,517.6598957,95.46983529,0,0
player_842313,32.35552567,5129.870515,4.359447939,1.29620811,0.647356869,4.150485079,1.376426079,23.22552188,1.495522728,3.893065356,-0.457238722,599.3627152,125.1953781,0,1
player_842301,34.67817098,86.91289395,2.150220178,0.981947989,0.213286264,4.645193373,1.585467875,21.32790846,2.630542856,2.485915346,0.367664523,794.8974488,136.7852313,0,0
player_842313,31.52138093,2918.262983,8.281525315,1.430036035,0.620316034,3.474958333,2.282590573,5.275577365,2.567576429,2.928950887,0.861192037,370.909403,78.60067233,0,1
player_842313,39.80937348,4066.177471,6.970254383,2.793133509,0.356551126,3.28814568,0.853035313,23.32833772,0.54541194,3.227773952,-0.734931614,349.7264116,95.86118325,0,1
player_842301,14.94411105,10013.72009,0.585130911,4.059534303,0.719210519,13.55365224,0.382685709,12.87378683,1.551190851,21.45997456,1.110811672,436.6181539,144.4470439,1,1
player_842298,15.34036706,4179.059028,2.463867328,3.549958214,0.957078988,12.38663266,0.35241498,16.05025906,0.562078251,23.4832599,0.809411363,290.4145643,134.7619323,1,0
player_842313,35.66933306,8909.236356,5.764806013,2.203366335,0.32568932,9.632764643,1.958310068,15.47463479,2.2576743,8.660447465,-1.523885472,422.9642322,176.7039357,0,0
player_842313,86.87287315,3446.315529,10.51656847,1.770874931,0.158397737,5.186295656,1.123033912,11.27956484,0.34991469,5.618674586,-0.083347417,362.3633746,136.5005089,0,0
player_842313,28.75337037,4708.30085,5.312940545,2.788373647,0.550484021,4.386006204,3.101058812,11.19104282,0.158000144,8.433520248,1.058561693,405.5289039,61.76139639,0,1
player_842313,116.2484107,11961.82624,4.770790606,2.71424963,0.459587149,6.49577564,1.097652136,7.389765345,1.080054978,1.74943061,-0.200770983,270.2189437,91.88973384,0,1
player_756883,28.73047151,6715.785541,1.354370987,1.578136201,2.187679046,3.999050894,0.022516258,5.781458467,0.196060311,2.710571669,0.282061337,200.0551612,49.22611931,0,1
player_696290,45.33897287,1112.335184,1.697773734,6.183964631,0.439496113,12.55003635,0.347823115,10.18005292,0.477316128,21.76852824,1.224267724,320.6785102,75.14043071,1,1
player_601143,56.29521288,13945.53461,12.16272675,0,0,3.353672071,1.044188153,5.682244863,1.050942601,3.671769005,-0.699904382,382.2748298,177.0642165,0,1
player_601143,63.03206476,3176.365723,13.45508252,4.253687176,1.8453671,4.62208898,0.162728437,15.78440255,0.798684881,10.00897987,0.066465285,334.9548737,90.29379832,0,0
player_842298,80.98174792,9046.451048,16.20803994,2.479448494,1.642206371,2.790487069,0.617069077,8.127844645,1.627137864,6.610956539,0.05037559,223.3000137,50.89341533,0,0
player_756883,20.04096474,1134.934999,4.267241209,1.079413193,0.419864701,8.553549918,0.048655291,11.27468126,0.529568689,4.780972816,0.126799126,447.8472373,175.0522338,1,0
player_842301,57.18902008,4789.358859,1.342247585,4.356602967,0.226305064,14.22764564,1.048891379,11.51508326,0.533256728,21.51112807,0.223974816,492.5103982,206.1259211,1,1
player_601143,10.50741426,9222.350654,1.960753671,11.52597903,0.027206617,11.61940283,1.241740861,10.95481386,0.139068024,20.8713471,0.085962292,440.7743283,166.8673359,1,0
player_842313,54.15693695,9831.249466,5.454718758,1.65757293,1.083251856,2.76759207,0.897636139,8.542794949,0.153022845,3.855077608,0.136650422,285.6379718,74.575363,0,1
player_756883,71.01957436,2246.095881,4.620851614,0.91484637,0.622374686,1.9512885,1.1577334,12.54245489,0.025797482,0.982374347,-0.689923716,499.3763895,89.15489399,0,0
player_842313,59.73161587,3209.925267,1.760408341,3.771795408,0.115564582,7.046284537,2.235984079,14.48957807,2.376651114,10.39681574,-0.155686216,602.8080173,191.210925,1,1
player_842313,32.8963673,4939.890333,6.387522805,2.275642834,0.687784363,4.07098996,2.013653242,5.048821319,0.601298228,2.506675109,-1.297627967,406.4229848,68.73052344,0,1
player_842313,18.43995485,7283.17208,1.737025223,1.828051073,0.217126374,5.033427359,1.352065854,6.76931519,1.980186549,2.074806456,-0.331535634,456.7420189,212.6899748,1,0
player_842301,51.4520184,9601.165867,11.46611165,2.65525011,0.462352404,3.982387899,1.045706134,8.692072355,0.905526975,6.002558709,1.40773052,422.7056976,57.067385,0,1
player_842313,81.32610618,3498.941049,2.063858204,7.288813207,1.855583054,8.948467635,0.235534835,20.88016531,0.725177483,2.09281017,-0.073498521,662.4974733,121.8388733,0,1
player_601143,68.58120901,3991.369096,14.22608537,2.674427553,0.885536479,4.445850638,0.170378054,8.641257274,0.449061822,5.525077802,0.280337789,403.3223554,101.1454,0,1
player_842301,82.75956941,6536.093611,4.69658225,6.770252476,0.005862615,11.07693051,0.828315048,16.12634979,1.639548948,21.4700059,0.493389919,701.9424279,171.7045815,1,1
player_842301,36.25685927,1297.452391,2.978744014,1.200681451,0.352617423,4.359467863,0.176769678,22.08211754,0.098988369,2.343070976,-0.22364118,662.9003621,57.87857569,1,1
player_842313,11.60405618,5571.89035,4.135829055,2.530469207,0.189133509,2.725866075,1.940272776,6.825249892,1.20371206,2.649142479,0.499433786,237.2272415,107.5950214,0,0
player_842313,90.77442154,5864.00828,17.12548107,1.801775622,0.923706253,11.03801291,1.190358263,28.84201291,1.211503393,5.970957135,-0.021864234,619.5303097,142.5450655,0,1
player_842298,37.03497919,8447.246394,3.475210328,6.339129639,0.531282083,9.178733302,0.758895972,10.17523931,0.51998056,21.5889937,-0.669309808,140.417571,98.65461836,1,1
player_842298,85.84172059,7818.538148,3.406884834,15.63967715,0.204721591,15.93931526,0.257866498,14.47233572,0.295751352,20.93557552,-0.823336665,323.5716869,224.9036255,1,0
player_842313,89.48319744,7912.067154,0.67899914,2.94790421,0.089385405,7.844576851,1.643486286,15.8826361,1.717748225,10.4774332,-0.243400869,527.8981539,150.0624425,1,1
player_756883,26.66563464,5100.167825,4.671856084,1.371445992,0.022737848,3.954796492,0.738307399,12.25042748,0.172541353,4.066825559,0.185680865,622.8931941,117.7734219,1,1
player_842298,39.83599451,14471.62115,10.27395012,2.385586888,1.113341437,5.286248104,0.47433868,5.238390869,0.135717261,2.445019998,-0.649500278,307.9972422,182.7320996,0,1
player_786843,42.37297873,187.5953456,2.942227734,5.33568183,0.042392694,11.88815305,0.676494644,13.52187958,0.080069966,22.50483682,-0.785983208,497.8046532,163.2100271,1,1
player_601143,63.37964446,4726.548259,1.614435823,6.146769621,0.464704942,20.24679181,0.091437007,17.76491715,0.073028843,21.23765705,-0.013188749,224.7796499,92.16436838,1,1
player_842298,38.00806896,6896.981223,2.008153125,2.149280104,0.77702739,14.30282425,0.238030029,14.49530714,0.631088977,20.70125302,0.015674572,358.8547685,84.2687015,1,0
player_786843,61.74827338,2483.383498,2.624367441,2.031914455,0.35933366,4.827240295,1.441276927,5.861147538,0.984400034,2.453898226,-1.244575343,265.9067918,145.8331758,0,1
player_601143,44.42410838,6994.49923,2.621477827,4.135445645,0.323779366,23.27093518,0.902356493,25.80996732,0.34199938,21.69481093,-0.040432663,495.4013876,233.609343,1,1
player_842298,54.31827381,4817.22974,6.546831189,3.432748526,1.24237654,11.08606354,0.373164623,8.605564464,0.377720625,15.91421452,-0.026728975,381.4752863,184.4456322,1,0
player_842301,62.02012098,10788.05988,12.25956872,2.326805308,0.799987098,4.468695558,1.432819904,10.66582482,1.187492488,2.612194547,0.362312567,550.3383862,236.8660229,0,1
player_842298,66.56108497,8162.59777,2.160112098,3.543918909,0.041200757,18.05810105,0.197996664,14.25776972,0.258989815,21.36237574,0.764843911,322.2993003,182.7847031,1,0
player_756883,33.73683723,1504.32795,8.283307768,1.162280267,2.268296033,2.00720346,0.241533977,6.330696423,2.045009524,4.390545228,-0.848527438,309.1879094,134.5259675,0,1
player_601143,100.4762847,11458.08654,9.137428902,3.233501153,2.356616727,4.093359914,1.774732701,1.305341236,2.253889234,2.141802323,-1.211146401,252.4813011,131.0198135,0,0
player_842313,90.03134724,6045.840144,6.014866443,0.930891429,1.041815143,10.9048873,0.242691703,21.06592071,1.044021148,1.24060163,-0.508658072,701.8361642,221.9968751,0,1
player_842298,91.47092356,3192.450933,5.075258881,5.314440208,0.422974189,8.913522542,0.451481138,22.21438189,0.164852581,21.27380328,0.409236112,551.6336056,163.8691873,1,0
player_696290,29.17676703,673.7097005,1.664124789,7.562615625,0.047012129,8.145589434,0.368758565,16.03110725,0.082777906,21.76145528,-0.103296188,289.0427521,63.70990104,1,1
player_842313,40.1655691,9375.083226,9.32559236,2.627246681,3.068739,4.200410754,1.215007026,3.461708205,1.453838671,6.052749004,1.369101119,337.7977241,79.25927738,0,1
player_601143,31.25930217,5218.866944,2.876944482,5.445437879,0.6799633,10.44397372,0.124133496,20.73859484,0.445166948,21.07899881,-0.107830654,695.6438472,264.7959,1,0
player_842301,97.1515437,736.9470737,16.7162949,1.245282501,0.085235837,8.235492916,0.986844212,7.461846697,1.45288571,3.046491972,-0.024735888,588.2524967,170.8607626,0,1
player_842313,36.35468406,6006.901584,4.451036378,2.465227248,0.050389521,5.044602127,0.780606892,9.914564036,0.258874348,4.995679874,-0.532137443,400.7108941,129.7406,0,1
player_601143,67.46232223,7763.261402,16.98158633,3.822243183,0.954502407,7.618238351,1.730499322,5.536386226,0.903065414,3.568980848,-0.598080374,138.7944898,485.4335068,0,1
player_601143,95.57586913,11741.46171,16.94531962,2.662093406,0.950079635,4.362921881,0.25287709,9.145539975,2.827850948,6.001369703,1.373683763,896.6236005,192.3431328,0,0
player_786843,62.61845684,4338.900297,1.910800389,7.492073181,0.620560999,9.885132764,0.121916591,20.93049257,1.288398529,21.04040918,-0.10715486,553.1551809,171.7187754,1,0
player_842301,68.67545601,1206.594225,1.435732369,6.717392031,0.098561321,14.56129561,0.001673361,10.22452699,0.306327402,21.68670267,0.64923636,345.1166021,146.9128886,1,1
player_842313,34.53122027,5677.104454,9.771447546,0.409525253,1.125270212,4.673732882,0.551199892,14.35873311,0.887688685,4.131753803,-0.286378971,467.7869398,134.0181718,0,1
player_601143,57.47789906,12111.32781,6.295541445,1.808889887,1.682120446,4.126473008,2.933733406,5.376736934,2.945279685,3.266771103,0.740566276,293.4507692,171.5488244,0,1
player_601143,68.44314339,3026.054741,9.992354139,2.42530712,0.346759759,2.817947763,2.184478847,4.732743466,1.992168379,3.000945956,-0.691316923,179.8494284,59.98738355,0,1
player_842297,53.95631451,241.1686061,1.943274315,7.73905725,0.284635297,17.20782182,0.067526219,15.33264931,0.033500364,23.81012303,0.745895542,421.9807486,100.5882981,1,1
player_601143,53.12304684,9919.828664,3.634325419,3.8734312,0.148838548,12.67574367,0.585730311,12.81719492,1.318625205,24.28244911,-0.921433914,310.436078,148.7796428,1,1
player_842298,85.87013717,10496.72224,12.86517623,0.436670984,1.306440003,6.039267669,0.632285295,9.798450673,0.740501773,3.688232207,0.581170753,506.2119699,207.9772507,0,1
player_842297,84.38922584,393.1916578,2.697106951,5.499875611,0.203236519,14.95581621,0.180585704,12.87400165,0.230843316,24.58963505,-0.038955123,257.4842918,79.47700364,1,0
player_842301,85.11111405,1462.776871,5.850273047,3.042070734,0.986926189,5.245941959,2.204358344,10.40340096,0.737350556,3.284385571,-0.426932391,376.5034998,84.77954909,1,1
player_601143,82.2043988,9707.072342,5.275776362,7.014755028,0.118768722,8.639247275,0.691381218,20.60515385,1.062560937,21.12842838,0.05470622,503.5941151,143.1675506,1,0
player_842313,63.02062157,6289.566702,1.309899886,4.099180451,0.071821601,8.153115377,0.595912774,11.64164005,0.583614405,12.65187276,-0.236653446,367.0450903,93.4643225,1,0
player_842313,87.21965017,611.5775364,2.361116987,2.697105118,2.083839424,4.577577405,1.033339352,7.909387911,2.444463803,0.906244735,1.197221988,367.2659965,48.05716505,0,0
player_842297,88.34496461,484.3887451,24.41505784,3.870204453,0.619616846,9.01762642,0.310034865,8.994975465,1.249814113,15.33052094,-0.113345021,347.7917655,152.8203999,1,0
player_842298,59.11376484,14436.55062,3.05025835,5.667172816,0.024227599,17.48795858,0.110654843,17.20848126,0.221946195,23.00524404,1.099164774,342.3631716,178.2107702,1,0
player_842313,13.62710845,10658.49509,2.049478683,1.284553853,1.083007146,2.094193113,0.613417791,7.201064537,0.710268887,0.94286636,-1.368662511,450.8849601,70.98705743,0,0
player_756883,63.51451849,174.91244,11.27120992,2.549957259,0.13898637,6.153743198,1.405403379,12.86955458,0.020239089,6.073830565,-0.000431359,477.0485503,133.5693495,1,1
player_601143,31.678042,12351.18226,8.382605289,2.654432554,1.873147613,4.472018439,0.087277147,9.148478808,0.6473417,12.6347167,1.194863891,265.2464698,109.5296708,0,1
player_842298,86.13236414,8840.263417,9.169546238,10.24122063,0.564141804,13.19955841,0.15695126,16.63664526,1.155286257,20.81967178,-1.346362503,418.6352321,47.06717223,0,0
player_842301,33.57745911,795.5678099,9.364428122,1.674959824,0.707645165,2.857817886,0.406152316,2.779480132,0.093543762,3.152323575,1.487294179,190.4472536,62.20527394,0,1
player_601143,50.42948887,9956.896758,1.292490937,7.456843142,0.139788002,10.33812285,0.966264014,10.77194934,1.355314791,23.18562401,0.565182328,303.9381498,108.4685532,1,0
player_756883,50.48936029,5972.307613,10.88271893,3.101782052,2.915328834,3.661560651,1.280397073,8.217354771,0.690362582,5.057049328,-0.447710297,394.2790327,71.07557066,1,1
player_786843,72.12398889,4980.082725,2.171557488,10.22002106,0.007158019,17.65934088,0.202481185,17.33535098,0.414456513,22.17344253,-0.132276517,348.4978984,90.04265648,1,1
player_786843,99.5241293,1905.543561,3.546852087,6.083318388,0.118090291,15.26635284,0.502100411,16.1979538,0.606108703,22.38314488,0.116573689,581.406883,234.0069058,1,1
player_756883,51.09707959,816.889241,7.972001472,1.500025642,0.638101132,3.274366581,3.074956637,6.876603846,1.39419846,3.949809884,-0.9833323,411.0730043,182.1331629,1,1
player_601143,75.76061345,8198.326113,4.238820291,2.981035625,1.054356987,5.034803461,0.78331268,16.60485182,1.668035395,16.76141635,0.330678636,577.6712542,112.8310408,0,1
player_601143,95.00038976,7597.115561,4.967221487,2.983907611,0.069953111,5.55687989,1.911478712,6.320089373,2.488786518,10.99068381,0.979431151,431.3246902,96.87748241,0,0
player_842301,35.80073895,2295.666516,2.488801041,2.010995353,2.136405367,2.69717509,0.259713652,3.821598169,0.698814259,1.421148,0.056378673,281.201576,95.92275109,0,0
player_842301,26.48737243,6909.537828,5.085672151,1.282826376,0.146958162,10.5443768,0.637433644,12.60615031,0.958521276,20.02503238,-0.846565891,260.6280634,138.5974232,1,1
player_842313,20.8225512,6713.563145,8.509788838,2.34353775,1.045837432,3.563603635,2.655901002,11.41681176,2.557244701,2.85600426,0.442561585,551.3157282,197.9624686,1,1
player_842301,66.51450685,4245.072892,8.894931723,1.227683252,1.13764619,5.435677842,0.797393601,5.543564835,0.679947394,5.343893237,-1.450775453,367.5437866,128.3733532,0,0
player_842298,33.33064287,11253.20012,13.11448397,4.359312177,0.057486299,8.187648881,1.601243716,7.540867651,1.668248805,9.092913398,1.106041124,245.2878924,250.0354438,0,1
player_601143,65.56103275,11543.66476,15.64056113,2.975249205,3.047289457,5.489430254,3.116151845,10.93979793,1.138602689,2.227195861,-0.877778665,244.6038526,110.435354,0,1
player_786843,40.37959829,1841.053649,14.62400372,3.215119824,0.878461714,4.339125307,0.13469833,12.86825345,0.151239891,1.79730977,0.516664464,605.4780643,116.2050746,0,0
player_842313,30.65848771,1238.367387,3.426348008,3.417363375,0.174509437,6.55022938,1.846241982,9.969316748,0.126335305,5.344431977,-0.266276665,525.2327006,97.30819031,1,1
player_601143,35.89783895,7172.814952,1.791759749,6.347511466,0.562245531,18.90046486,0.687090232,19.23719294,1.064586448,24.77297745,1.275846605,564.4453246,167.8918369,1,0
player_842298,64.82090405,8975.61625,15.19454442,1.787017734,0.979639413,7.7306829,0.00130088,14.73137766,1.491532702,5.119561024,0.038890089,300.0146264,115.5320944,0,0
